구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022180468,2022년 12월,주간,충청남도 천안시 동남구,중상사고,0,4,15,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61-64세,중상,승합,남,41-50세,경상
2022180618,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차량단독 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,65세 이상,기타불명,,,,
2022180653,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,4,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승합,남,65세 이상,상해없음,승용,여,51-60세,경상
2022180684,2022년 12월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,자전거,남,65세 이상,중상
2022180721,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,여,51-60세,경상
2022180887,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2022180955,2022년 12월,야간,충청남도 천안시 동남구,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,중상,보행자,남,13-20세,경상
2022180982,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,41-50세,중상
2022180983,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,원동기,남,31-40세,경상,승용,남,21-30세,상해없음
2022181003,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,41-50세,중상,,,,
2022181094,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2022181177,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,기타 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2022181178,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2022181236,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2022181376,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2022181473,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,여,21-30세,경상
2022181474,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,보행자,여,21-30세,경상
2022181550,2022년 12월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,21-30세,중상
2022181559,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,경상,승용,남,41-50세,경상
2022181564,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2022181617,2022년 12월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,이륜,남,65세 이상,부상신고
2022181705,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2022181708,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,원동기,남,41-50세,경상
2022181733,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,41-50세,경상
2022181821,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,21-30세,기타불명,승용,남,51-60세,중상
2022181848,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,13-20세,경상
2022181891,2022년 12월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,31-40세,부상신고
2022181932,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,화물,남,51-60세,경상
2022181977,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,13-20세,경상
2022181978,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,21-30세,경상,승용,남,41-50세,경상
2022182032,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,여,31-40세,경상
2022182102,2022년 12월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,자전거,여,65세 이상,중상
2022182232,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,여,41-50세,상해없음
2022182270,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,화물,남,51-60세,경상
2022182324,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,61-64세,상해없음,이륜,남,21-30세,경상
2022182392,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2022182451,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,적설,눈,단일로 - 기타,승용,여,31-40세,기타불명,승용,남,31-40세,경상
2022182476,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,남,21-30세,경상
2022182477,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,서리/결빙,눈,단일로 - 기타,화물,남,61-64세,상해없음,승용,남,41-50세,경상
2022182478,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,서리/결빙,눈,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,21-30세,경상
2022182520,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2022182523,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,서리/결빙,눈,교차로 - 교차로안,승용,여,41-50세,기타불명,화물,남,31-40세,경상
2022182620,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,서리/결빙,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,화물,남,61-64세,경상
2022182846,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,여,41-50세,경상
2022182971,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,화물,남,41-50세,경상
2022183019,2022년 12월,야간,충청남도 천안시 동남구,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,원동기,남,21-30세,부상신고
2022183035,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,31-40세,상해없음,승용,남,51-60세,중상
2022183047,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2022183061,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,1,차량단독 - 충돌,안전운전불이행,서리/결빙,흐림,단일로 - 기타,화물,남,65세 이상,부상신고,,,,
2022183062,2022년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 추돌,기타,젖음/습기,흐림,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,31-40세,중상
2022183107,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,8,0,차대차 - 추돌,안전거리미확보,서리/결빙,맑음,단일로 - 교량,승용,남,51-60세,상해없음,승합,남,41-50세,경상
2022183139,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2022183219,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,승용,여,61-64세,상해없음
2022183304,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,기타 - 기타,승용,여,41-50세,기타불명,승용,남,51-60세,경상
2022183482,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,41-50세,경상
2022183536,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,경상,승합,남,41-50세,경상
2022183537,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,여,51-60세,경상
2022183596,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승합,남,51-60세,상해없음
2022183693,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,21-30세,경상
2022183809,2022년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,여,51-60세,경상
2022183884,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,기타 - 기타,화물,남,51-60세,기타불명,건설기계,남,41-50세,경상
2022183904,2022년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,승용,남,65세 이상,경상
2022184036,2022년 12월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,보행자,남,51-60세,중상
2022184037,2022년 12월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,이륜,남,21-30세,중상
2022184127,2022년 12월,야간,충청남도 천안시 동남구,중상사고,0,2,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,51-60세,중상
2022184221,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,31-40세,경상
2022184263,2022년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,31-40세,경상
2022184279,2022년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,31-40세,상해없음,승용,남,41-50세,경상
