index,연번,구분,학교명,학급수,학생수(명),우편번호,주소,연락처,lat,lon
1132,1133,고등학교,북일여자고등학교,24,686,31115,충남 천안시 동남구 단대로71,041-520-8707,36.831472609269,127.160026427028
1133,1134,고등학교,한마음고등학교,3,12,31261,충남 천안시 동남구 동면 장송1길 47-24,041-567-5525,36.7783685267842,127.379354485382
1134,1135,고등학교,공주대학교사범대학부설고등학교,19,461,32550,충남 공주시 봉황로 75,041-851-4001,36.4526206697499,127.120144116193
1135,1136,고등학교,공주생명과학고등학교,19,261,32529,충남 공주시 금벽로 317(신관동 495-3),041-858-3503,,
1136,1137,고등학교,공주고등학교,25,503,32564,충남 공주시 공주고담길 2,041-855-1705,36.4481691197702,127.123474643885
1137,1138,고등학교,공주여자고등학교,22,426,32602,충남 공주시 공주여고길 14-1(금학동) ,041-855-1223,,
1138,1139,고등학교,충남과학고등학교,12,200,32620,충남 공주시 반포면 금벽로 1351-15,041-852-1427,36.4266854502903,127.218904700986
1139,1140,고등학교,공주마이스터고등학교,12,186,32506,충남 공주시 유구읍 중앙1길 27-12,041-841-2702,36.5476125784989,126.948816245496
1140,1141,고등학교,공주영명고등학교,18,351,32563,충남 공주시 중동 영명학당2길 33,041-854-3382,36.4508762077157,127.126923528051
1141,1142,고등학교,공주정보고등학교,12,190,32589,충남 공주시 마근동길 29 ,041-856-1672,36.4853402600462,127.157204680015
1142,1143,고등학교,공주금성여자고등학교,21,415,32542,충남 공주시 무령로 103,041-854-6811,36.4584719651511,127.111759471063
1143,1144,고등학교,한일고등학교,15,380,32511,충남 공주시 정안면 어물길 81 ,041-840-6000,36.6046201884537,127.130268712196
1144,1145,고등학교,대천고등학교,22,490,33441,충남 보령시 대고로 58,041-931-4362,36.3654825442039,126.603703942666
1145,1146,고등학교,대천여자고등학교,24,488,33451,충남 보령시 중앙로 264,041-934-2416,36.3606589519218,126.584453070807
1146,1147,고등학교,대천여자상업고등학교,15,268,33492,충남 보령시 여상길 60 (내향동 502),041-931-6851,,
1147,1148,고등학교,충남해양과학고등학교,12,228,33489,충남 보령시 대천항로 212,041-931-3472,36.319208526225,126.513746522286
1148,1149,고등학교,웅천고등학교,9,176,33522,충남 보령시 웅천읍 방축길 87,041-931-7463,36.234140831981,126.604843905178
1149,1150,고등학교,주산산업고등학교,14,189,33517,충남 보령시 주산면 만세운동길 58,041-928-8200,36.1984158740467,126.636173900533
1150,1151,고등학교,온양고등학교,34,1038,31506,충남 아산시 온천대로 1411,041-539-1800,36.7846935738173,126.995424705685
1151,1152,고등학교,온양여자고등학교,36,1004,31577,충남 아산시 풍기동 온여고길 21번길 24 ,041-538-6000,36.7777974412037,127.014499829531
1152,1153,고등학교,온양용화고등학교,43,1237,31572,충남 아산시 용화고길 10,041-537-8300,36.7736711755831,127.002916836573
1153,1154,고등학교,아산스마트팩토리마이스터고등학교,15,230,31404,충남 아산시 둔포면 둔포중앙로 133번길 42 , 041-422-4211 ,36.9290677875982,127.043571816221
1154,1155,고등학교,충남외국어고등학교,21,412,31455,충남 아산시 탕정면 탕정면로 53-60,041-538-4014,36.8040841992347,127.061394318751
1155,1156,고등학교,설화고등학교,43,1393,31467,충남 아산시 배방읍 용연로 111,041-549-9541,36.788204640997,127.092298775128
1156,1157,고등학교,배방고등학교,43,1400,31496,충남 아산시 배방읍 배방산길 359번길 61,041-530-9506,36.7691074237522,127.066442580474
1157,1158,고등학교,이순신고등학교,31,989,31473,충남 아산시 배방읍 동방로 132,041-541-4061,36.782722419115906,127.09883008574069
1158,1159,고등학교,아산고등학교,33,977,31511,충남 아산시 번영로115번길 21(온천동),041-544-7811,,
1159,1160,고등학교,온양한올고등학교,33,922,31519,충남 아산시 청운로 158(권곡동),041-544-8161,,
1160,1161,고등학교,충남삼성고등학교,36,1100,31454,충남 아산시 탕정면 삼성로 77,041-339-3000,36.80544805885957,127.05866338613126
1161,1162,고등학교,서산중앙고등학교,34,770,32002,충남 서산시 벌말1길 23,041-665-7400,36.7782013055196,126.471091651954
1162,1163,고등학교,서산여자고등학교,31,828,32003,충남 서산시 정주골6길 27,041-660-0401,36.770028488402474,126.4675030862017
1163,1164,고등학교,대산고등학교,21,548,31909,충남 서산시 대산읍 대산1로 36,041-669-8731,36.9362718751053,126.438292998745
1164,1165,고등학교,서산공업고등학교,18,320,31945,충남 서산시 운산면 운암로 1072-12,041-689-6810,36.8088910947001,126.587167088545
1165,1166,고등학교,서산고등학교,15,365,31960,충남 서산시 해미면 서문3길 37,041-689-0706,36.7157779693792,126.546699960012
1166,1167,고등학교,부석고등학교,15,372,32019,충남 서산시 부석면 무학로 1180-9,041-667-0121,36.7196090543237,126.400675505954
1167,1168,고등학교,서령고등학교,27,786,31965,충남 서산시 서령로 117-1,041-661-8611,36.79305975210709,126.45929921658188
1168,1169,고등학교,서일고등학교,18,506,31919,충남 서산시 지곡면 화천3길 56, 041-669-1081 ,36.8597942842432,126.432089069071
1169,1170,고등학교,논산공업고등학교,24,264,32954,충남 논산시 시민1로 365,041-736-1633,,
1170,1171,고등학교,논산고등학교,12,251,32988,충남 논산시 시민로 173-9(내동),041-980-0500,,
1171,1172,고등학교,논산여자고등학교,18,307,32978,충남 논산시 중앙로 325,041-735-3922,36.1947115788479,127.092838084204
1172,1173,고등학교,강경상업고등학교,15,241,32938,충남 논산시 계백로 220 (남교리 1번지),041-745-2314,,
1173,1174,고등학교,강경고등학교,9,173,32938,충남 논산시 강경읍 계백로 188,041-745-1904,36.1589968160547,127.020061711273
1174,1175,고등학교,연무마이스터고등학교,16,217,33011,충남 논산시 연무읍 연무로 268-9 ,041-742-7302,36.1256478084691,127.1064391349851
1175,1176,고등학교,충남인터넷고등학교,11,138,32913,충남 논산시 연산면 계백로 1958-16,041-736-6542,36.2066093173969,127.189173632466
1176,1177,고등학교,충남체육고등학교,9,215,32993,충남 논산시 체육로 82,041-735-9122,36.1925576193045,127.10390353590252
1177,1178,고등학교,논산대건고등학교,24,493,32960,충남 논산시 논산대로 119,041-735-1961,36.1843438038225,127.078133798486
1178,1179,고등학교,연무고등학교,18,368,33009,충남 논산시 연무읍 동안로 887번길 5,041-741-5670,36.1346673935699,127.10411713411
1179,1180,고등학교,건양대학교병설건양고등학교,12,247,33022,충남 논산시 양촌면 황산벌로 486-21,041-741-2103,36.1415310158341,127.234269350558
1180,1181,고등학교,쌘뽈여자고등학교,18,364,32954,충남 논산시 시민로 411(부창동),041-735-2864,,
1181,1182,고등학교,논산여자상업고등학교,21,388,32988,충남 논산시 시민로 197(강산동),041-734-6668,,
1182,1183,고등학교,용남고등학교,31,852,32801,충남 계룡시 신도안면 신도안1길 32,042-717-2100,36.2944180327542,127.244829417005
1183,1184,고등학교,계룡고등학교,22,597,32827,충남 계룡시 두마면 서금암로 89,042-840-5311,36.2680792481484,127.257994769786
1184,1185,고등학교,당진정보고등학교,29,589,31784,충남 당진시 운학길 5(채운동),041-351-9001,,
1185,1186,고등학교,당진고등학교,31,877,31784,충남 당진시 백암로 219-20,041-351-2750,36.8913483108432,126.622793085685
1186,1187,고등학교,합덕제철고등학교,16,220,31809,충남 당진시 합덕읍 면천로 1601,041-362-2793,36.8144503824276,126.763122529173
1187,1188,고등학교,합덕고등학교,7,115,31809,충남 당진시 합덕읍 면천로 1583,041-360-5834,36.8139291569685,126.76023267639
1188,1189,고등학교,호서고등학교,30,936,31771,충남 당진시 밤절로 2-13,041-354-2503,36.9002122996562,126.639314332586
1189,1190,고등학교,신평고등학교,21,641,31746,충남 당진시 신평면 서해로 7076,041-430-3040,36.8830859115002,126.761470389292
1190,1191,고등학교,서야고등학교,12,261,31814,충남 당진시 합덕읍 덕평로 335,041-363-0715,,
1191,1192,고등학교,송악고등학교,18,549,31732,충남 당진시 송악읍 송악로 165,041-351-6231,36.9169273791973,126.70378591653
1192,1193,고등학교,금산산업고등학교,13,180,32742,충남 금산군 금산읍 진악로 1003(아인리 107),041-753-5102,,
1193,1194,고등학교,금산고등학교,16,337,32742,충남 금산군 금산읍 탑선길5,041-753-7152,36.1068959850769,127.49567871125
1194,1195,고등학교,금산여자고등학교,16,338,32737,충남 금산군 금산읍 인삼로21,041-753-6201,36.1057938184858,127.48399306796
1195,1196,고등학교,금산하이텍고등학교,10,141,32704,충남 금산군 진산면 대둔산로 412,041-752-4375,36.1423372735064,127.373895649771
1196,1197,고등학교,부여고등학교,22,422,33160,충남 부여군 부여읍 금성로 91번길 3,041-836-6100,36.2731671630575,126.923696509816
1197,1198,고등학교,부여여자고등학교,16,296,33136,충남 부여군 부여읍 부소로 47,041-834-4149,36.2852454504825,126.916387165318
1198,1199,고등학교,부여정보고등학교,10,141,33123,충남 부여군 규암면 충절로 2316번길 24 ,041-835-7989,36.2773112031249,126.88198602299
1199,1200,고등학교,한국식품마이스터고등학교,10,135,33200,충남 부여군 홍산면 홍산로 112-23,041-836-1052,36.215073436546,126.765996488
1200,1201,고등학교,부여전자고등학교,6,71,33221,충남 부여군 임천면 충절로 1027,041-833-2081,36.1764582782095,126.891794809295
1201,1202,고등학교,장항공업고등학교,9,112,33665,충남 서천군 장항읍 신창서로 77,041-955-5620,36.0152536995136,126.685986566308
1202,1203,고등학교,서천고등학교,16,287,33636,충남 서천군 서천읍 사곡로 43번길 13-16,041-950-4900,36.0860595167911,126.689604573605
1203,1204,고등학교,서천여자고등학교,10,177,33638,충남 서천군 서천읍 군청로84,041-950-7000,36.0814878781404,126.693548324797
1204,1205,고등학교,충남디자인예술고등학교,9,162,33624,충남 서천군 한산면 한마로 114,041-951-0392,36.0894923541709,126.802313441756
1205,1206,고등학교,서천여자정보고등학교,9,154,33636,충남 서천군 서천읍 화금서길 45,041-953-3501,36.084213699678735,126.700896621096
1206,1207,고등학교,장항고등학교,9,182,33659,충남 서천군 장항읍 성화로193번길 6,041-956-6612,36.01660363804391,126.70658908007667
1207,1208,고등학교,공동체비전고등학교,6,120,33631,충남 서천군 서천군 서천읍 서문로 327,041-953-6292,,
1208,1209,고등학교,청양고등학교,23,408,33339,충남 청양군 청양읍 문화예술로 149,041-456-7892,36.4524215840934,126.796751525109
1209,1210,고등학교,정산고등학교,10,159,33354,충남 청양군 정산면 칠갑산로 1897,041-942-0285,36.4137038998107,126.949421575771
1210,1211,고등학교,홍성고등학교,33,738,32264,충남 홍성군 홍북읍 홍학로 49,041-632-2611,36.6500230523923,126.672647941751
1211,1212,고등학교,홍성여자고등학교,19,411,32218,충남 홍성군 홍성읍 충서로 1575번길 10,041-635-9500,36.60766787960617,126.66774584059095
1212,1213,고등학교,충남드론항공고등학교,10,182,32292,충남 홍성군 광천읍 홍남로 695 ,041-641-0602,36.5049957653555,126.6277244810017
1213,1214,고등학교,갈산고등학교,10,180,32202,충남 홍성군 갈산면 상촌로 9번길 39,041-634-5301,36.605497937704,126.548530861828
1214,1215,고등학교,홍성공업고등학교,10,153,32212,충남 홍성군 결성면 구성남로 55,041-642-8217,36.5305280739948,126.548891040452
1215,1216,고등학교,홍주고등학교,24,581,32238,충남 홍성군 홍성읍 문화로 78,041-632-3886,36.5930424721223,126.663595518101
1216,1217,고등학교,한국K-POP고등학교,6,107,32291,충남 홍성군 광천읍 광천로 373번길 14,041-641-6433,36.5077517923665,126.621805012459
1217,1218,고등학교,서해삼육고등학교,9,184,32292,충남 홍성군 광천읍 홍남로705번길 23,041-641-0938,36.5066644786432,126.626788869769
1218,1219,고등학교,예산전자공업고등학교,12,181,32423,충남 예산군 벚꽃로 351번길 21,041-404-0063,36.7133230983903,126.838204273731
1219,1220,고등학교,예산여자고등학교,19,403,32431,충남 예산군 예산읍 주교로 36,041-333-8367,36.6847907002938,126.833618612025
1220,1221,고등학교,덕산고등학교,17,405,32416,충남 예산군 삽교읍 예학로 138,041-337-3510,36.66630749927808,126.68268306790746
1221,1222,고등학교,예산고등학교,25,546,32435,충남 예산군 예산읍 예산로 101,041-335-2512,36.6812171912317,126.837806121545
1222,1223,고등학교,예산예화여자고등학교,18,335,32435,충남 예산군 예산읍 예산로 117,041-335-2495,36.6809268413982,126.838997123108
1223,1224,고등학교,대흥고등학교,6,137,32450,충남 예산군 대흥면 예당로 845,041-332-0542,36.6047117643823,126.792020547189
1224,1225,고등학교,삽교고등학교,15,318,32414,충남 예산군 삽교읍 삽교로 161,041-337-2893,36.6877578479262,126.747838304801
1225,1226,고등학교,태안고등학교,22,403,32148,충남 태안군 태안읍 백화로 251,041-675-8183,36.7542197988293,126.317856703347
1226,1227,고등학교,안면고등학교,9,151,32166,충남 태안군 안면읍 조운막터길 73,041-674-7841,36.5093991879583,126.355973798319
1227,1228,고등학교,만리포고등학교,6,92,32120,충남 태안군 소원면 서해로 631 ,041-672-0432,36.7602754412804,126.190795773032
1228,1229,고등학교,태안여자고등학교,22,428,32142,충남 태안군 태안읍 원이로 7-1,041-670-7700,36.7592425343792,126.289223333551
1229,1230,특수학교,공주정명학교,21,91,32590,충남 공주시 장척로 116-14(송선동),041-857-2062,,
1230,1231,특수학교,천안인애학교,50,285,31048,충남 천안시 성거읍 봉주로 229,041-629-9018,36.8793444358242,127.171782721553
1231,1232,특수학교,서산성봉학교,32,156,31929,충남 서산시 성연면 명천1길 181-16,041-660-2920,36.8340674799465,126.500615662889
1232,1233,특수학교,아산성심학교,36,205,31546,충남 아산시 선장면 아산만로 368,041-541-8790,36.7762960617248,126.863334191305
1233,1234,특수학교,성광온누리학교,31,147,32928,충남 논산시 성동면 병촌길 89,041-981-0003,36.192611097104695,127.01226986668685
1234,1235,특수학교,천안늘해랑학교,13,77,31256,충남 천안시 동남구 병천면 유관순길 86,041-417-2500,36.7598052301199,127.312545492754
1235,1236,특수학교,당진꿈나래학교,26,146,31811,충남 당진시 합덕읍 면천로 1590,041-539-1000,36.812152761913,126.762322708059
1236,1237,특수학교,예산꿈빛학교,27,127,32411,충남 예산군 봉산면 하평1길 38,041-339-2200,36.7166597642839,126.683392811622
1237,1238,특수학교,나사렛새꿈학교,32,132,31172,충남 천안시 서북구 월봉로 48,041-579-1296,36.79490598808768,127.11804344702205
1238,1239,특수학교,보령정심학교,20,81,33447,충남 보령시 주교면 보령북로 404,041-931-1715,36.3781681042517,126.586878558863
1239,1240,각종학교,여해학교 ,3,12,31451,충남 아산시 염치읍 현충사길 93,041-539-5452,36.8064437463019,127.025783089165
1240,1241,각종학교,충남다사랑학교,3,27,31409,충남 아산시 둔포면 아산밸리동로 247,041-427-3500,36.9166299526562,127.066900265162
1241,1242,각종학교,드림학교(중),3,9,31071,충남 천안시 동남구 충절로 535-31(고려신학대학원 내) ,041-563-1934,,
1242,1243,각종학교,드림학교(고),3,33,31071,충남 천안시 동남구 충절로 535-31(고려신학대학원 내) ,041-563-1934,,
